,id,url,kind,title,date,origin,content
0,32097241,http://jhsjk.people.cn/article/32097241,函电,习近平同塞拉利昂总统比奥通电话,44324,人民网－人民日报,"
 
习近平同塞拉利昂总统比奥通电话

来源：人民网－人民日报        ??发布时间：2021-05-08


新华社北京5月7日电??国家主席习近平5月7日同塞拉利昂总统比奥通电话。

习近平指出，今年是中塞建交50周年。半个世纪以来，无论国际风云如何变幻，中塞双方在涉及彼此核心利益和重大关切问题上始终相互支持，在面对埃博拉、新冠肺炎等重大疫情的紧急关头总是坚定站在一起。双方始终保持着高水平政治互信，是好兄弟、好朋友。中国援塞医疗队、专家组、抗疫物资和疫苗为塞疫情防控发挥了积极作用，中方愿同塞方加强抗疫合作，为塞方抗击疫情提供支持和帮助。

习近平强调，2021年对中塞两国两党以及两国关系都是重要年份。双方要一起办好两国建交50周年庆祝活动，发扬光大传统友好，拓展互利合作，促进共同发展。中方将继续为塞实现国家经济发展提供力所能及的支持和帮助。面对世界百年未有之大变局，双方要加强团结合作，坚定相互支持，共同维护国际公平正义，维护发展中国家共同利益。中方愿同塞方在中非合作论坛框架内加强对接，落实好论坛北京峰会成果。

比奥表示，我对中国共产党成立100周年和塞中建交50周年表示热烈祝贺。中国坚持人民至上，在摆脱贫困、抗击新冠肺炎疫情方面取得突出重大成就，不仅使中国更加强盛，也为世界和平安全和经济增长作出重要贡献。感谢中方为塞方经济社会发展以及抗击疫情提供的实实在在的帮助，中国是塞拉利昂和非洲人民真正的、值得信赖的好朋友。塞方坚定奉行一个中国政策，坚定支持中方维护国家主权、安全、领土完整。塞方愿同中方深化塞中友好关系，加强教育、卫生、粮食安全等领域合作，推进中非合作论坛框架下的合作。

《 人民日报 》（ 2021年05月08日 01 版）


(责编：周洪业                     )"
1,32097242,http://jhsjk.people.cn/article/32097242,函电,习近平同刚果（金）总统齐塞克迪通电话,44324,人民网－人民日报,"
 
习近平同刚果（金）总统齐塞克迪通电话

来源：人民网－人民日报        ??发布时间：2021-05-08


新华社北京5月7日电??国家主席习近平5月7日同刚果（金）总统齐塞克迪通电话。

习近平指出，刚果（金）是中国在非洲的重要合作伙伴，相互支持、相互信任是两国优良传统。中方始终从战略高度和长远角度看待和发展中刚关系，支持刚方维护国家独立、主权、安全、发展利益，愿同刚方加强政治交往和治国理政交流。刚方加入共建“一带一路”倡议，为中刚合作搭建了新平台、开辟了新前景。中方愿同刚方共同规划下一步合作，加强经贸、基础设施、医疗卫生、农业、文化等领域务实合作，推动中刚关系迈上新台阶。

习近平强调，在双方共同努力下，中非传统友谊和政治互信持续深化，贸易投资等领域合作势头强劲，国际事务协作更加紧密。加强同非洲国家团结合作始终是中方坚定的战略选择。中方支持刚果（金）履职非盟轮值主席，愿同刚方加强沟通和协调，开好新一届中非合作论坛会议，深化中非在自由贸易区建设、公共卫生、和平安全、气候变化等领域合作，共同开创中非全面战略合作伙伴关系新局面。中方支持非洲落实联合国2030年可持续发展议程，推动国际社会形成支持非洲发展的合力。

齐塞克迪表示，我谨代表刚果（金）和非盟对中国共产党成立100周年表示热烈祝贺。刚中友谊深厚，刚方坚持奉行一个中国政策，坚定致力于刚中友好，成为中方在非洲重要合作伙伴。刚方愿同中方密切交往，深化经贸、资源、基础设施等领域合作。感谢中方为非洲国家抗击新冠肺炎疫情提供物资、疫苗等援助，非方希望同中方就抗击疫情、恢复经济、环境保护、自由贸易区建设等领域加强合作，推动非中关系和非中合作论坛取得新发展。

《 人民日报 》（ 2021年05月08日 01 版）


(责编：周洪业                     )"
2,32097243,http://jhsjk.people.cn/article/32097243,函电,习近平同国际奥委会主席巴赫通电话,44324,人民网－人民日报,"
 
习近平同国际奥委会主席巴赫通电话

来源：人民网－人民日报        ??发布时间：2021-05-08


新华社北京5月7日电??国家主席习近平5月7日同国际奥委会主席巴赫通电话。

习近平对巴赫连任国际奥委会主席表示祝贺，表示在巴赫主席领导下，国际奥委会团结各方力量，推动奥林匹克运动蓬勃发展。新冠肺炎疫情发生以来，国际奥委会做了不少工作，为全球团结抗疫提供了正能量。疫情对奥运会等体育盛会造成很大影响。中方愿继续配合国际奥委会，支持举办东京奥运会。中方愿同国际奥委会加强疫苗合作，共同构建保护运动员安全参赛的有效屏障。

习近平强调，中方正在围绕如期举办北京冬奥会、冬残奥会目标，稳步推进各项筹办工作。目前，所有竞赛场馆全部完工，赛事组织和场馆运行有序开展，赛会服务保障工作加快推进，宣传推广和文化活动有序推进。中方举办了雪上项目、冰上项目测试活动，对办赛涉及的关键要素进行了有效检验。中方将组织好下半年各项测试赛，为北京冬奥会、冬残奥会打下更加坚实的基础。

习近平强调，北京冬奥会、冬残奥会是世界各国的盛会，是全球运动员公平竞技的舞台。感谢国际奥委会为北京冬奥会、冬残奥会筹办提供积极支持和指导。中方对北京冬奥会、冬残奥会如期成功举行充满信心，愿同国际奥委会和国际社会一道，确保北京冬奥会、冬残奥会成为一届简约、安全、精彩的奥运盛会。

巴赫表示，祝贺中国各领域发展取得骄傲的成就，特别是中国率先成功抗击新冠肺炎疫情、率先恢复经济增长，为全球抗疫合作和经济复苏发挥了重要引领作用。国际奥委会高度重视同中方的良好合作，愿同中方加强疫苗合作。当前北京冬奥会筹备工作处于重要阶段。国际奥委会坚守《奥林匹克宪章》，反对将奥林匹克运动政治化，愿同中方继续密切合作，全力支持中方如期举办北京冬奥会、冬残奥会。相信北京冬奥会、冬残奥会将向世界展现抗击疫情的榜样力量，推动世界冰雪运动发展，为奥林匹克运动发展作出重要贡献。

《 人民日报 》（ 2021年05月08日 01 版）


(责编：周洪业                     )"
3,32097076,http://jhsjk.people.cn/article/32097076,函电,习近平同国际奥委会主席巴赫通电话,44323,新华网,"

习近平同国际奥委会主席巴赫通电话

来源：新华网        ??发布时间：2021-05-07


新华社北京5月7日电 国家主席习近平5月7日同国际奥委会主席巴赫通电话。

习近平对巴赫连任国际奥委会主席表示祝贺，表示在巴赫主席领导下，国际奥委会团结各方力量，推动奥林匹克运动蓬勃发展。新冠肺炎疫情发生以来，国际奥委会做了不少工作，为全球团结抗疫提供了正能量。疫情对奥运会等体育盛会造成很大影响。中方愿继续配合国际奥委会，支持举办东京奥运会。中方愿同国际奥委会加强疫苗合作，共同构建保护运动员安全参赛的有效屏障。

习近平强调，中方正在围绕如期举办北京冬奥会、冬残奥会目标，稳步推进各项筹办工作。目前，所有竞赛场馆全部完工，赛事组织和场馆运行有序开展，赛会服务保障工作加快推进，宣传推广和文化活动有序推进。中方举办了雪上项目、冰上项目测试活动，对办赛涉及的关键要素进行了有效检验。中方将组织好下半年各项测试赛，为北京冬奥会、冬残奥会打下更加坚实的基础。

习近平强调，北京冬奥会、冬残奥会是世界各国的盛会，是全球运动员公平竞技的舞台。感谢国际奥委会为北京冬奥会、冬残奥会筹办提供积极支持和指导。中方对北京冬奥会、冬残奥会如期成功举行充满信心，愿同国际奥委会和国际社会一道，确保北京冬奥会、冬残奥会成为一届简约、安全、精彩的奥运盛会。

巴赫表示，祝贺中国各领域发展取得骄傲的成就，特别是中国率先成功抗击新冠肺炎疫情、率先恢复经济增长，为全球抗疫合作和经济复苏发挥了重要引领作用。国际奥委会高度重视同中方的良好合作，愿同中方加强疫苗合作。当前北京冬奥会筹备工作处于重要阶段。国际奥委会坚守《奥林匹克宪章》，反对将奥林匹克运动政治化，愿同中方继续密切合作，全力支持中方如期举办北京冬奥会、冬残奥会。相信北京冬奥会、冬残奥会将向世界展现抗击疫情的榜样力量，推动世界冰雪运动发展，为奥林匹克运动发展作出重要贡献。


(责编：吴兆飞                     )"
4,32097061,http://jhsjk.people.cn/article/32097061,函电,习近平同刚果（金）总统齐塞克迪通电话,44323,新华网,"

习近平同刚果（金）总统齐塞克迪通电话

来源：新华网        ??发布时间：2021-05-07


新华社北京5月7日电 国家主席习近平5月7日同刚果（金）总统齐塞克迪通电话。

习近平指出，刚果（金）是中国在非洲的重要合作伙伴，相互支持、相互信任是两国优良传统。中方始终从战略高度和长远角度看待和发展中刚关系，支持刚方维护国家独立、主权、安全、发展利益，愿同刚方加强政治交往和治国理政交流。刚方加入共建“一带一路”倡议，为中刚合作搭建了新平台、开辟了新前景。中方愿同刚方共同规划下一步合作，加强经贸、基础设施、医疗卫生、农业、文化等领域务实合作，推动中刚关系迈上新台阶。

习近平强调，在双方共同努力下，中非传统友谊和政治互信持续深化，贸易投资等领域合作势头强劲，国际事务协作更加紧密。加强同非洲国家团结合作始终是中方坚定的战略选择。中方支持刚果（金）履职非盟轮值主席，愿同刚方加强沟通和协调，开好新一届中非合作论坛会议，深化中非在自由贸易区建设、公共卫生、和平安全、气候变化等领域合作，共同开创中非全面战略合作伙伴关系新局面。中方支持非洲落实联合国2030年可持续发展议程，推动国际社会形成支持非洲发展的合力。

齐塞克迪表示，我谨代表刚果（金）和非盟对中国共产党成立100周年表示热烈祝贺。刚中友谊深厚，刚方坚持奉行一个中国政策，坚定致力于刚中友好，成为中方在非洲重要合作伙伴。刚方愿同中方密切交往，深化经贸、资源、基础设施等领域合作。感谢中方为非洲国家抗击新冠肺炎疫情提供物资、疫苗等援助，非方希望同中方就抗击疫情、恢复经济、环境保护、自由贸易区建设等领域加强合作，推动非中关系和非中合作论坛取得新发展。


(责编：梁秋坪                     )"
5,32097051,http://jhsjk.people.cn/article/32097051,函电,习近平同塞拉利昂总统比奥通电话,44323,新华网,"

习近平同塞拉利昂总统比奥通电话

来源：新华网        ??发布时间：2021-05-07


　　新华社北京5月7日电 国家主席习近平5月7日同塞拉利昂总统比奥通电话。

　　习近平指出，今年是中塞建交50周年。半个世纪以来，无论国际风云如何变幻，中塞双方在涉及彼此核心利益和重大关切问题上始终相互支持，在面对埃博拉、新冠肺炎等重大疫情的紧急关头总是坚定站在一起。双方始终保持着高水平政治互信，是好兄弟、好朋友。中国援塞医疗队、专家组、抗疫物资和疫苗为塞疫情防控发挥了积极作用，中方愿同塞方加强抗疫合作，为塞方抗击疫情提供支持和帮助。

　　习近平强调，2021年对中塞两国两党以及两国关系都是重要年份。双方要一起办好两国建交50周年庆祝活动，发扬光大传统友好，拓展互利合作，促进共同发展。中方将继续为塞实现国家经济发展提供力所能及的支持和帮助。面对世界百年未有之大变局，双方要加强团结合作，坚定相互支持，共同维护国际公平正义，维护发展中国家共同利益。中方愿同塞方在中非合作论坛框架内加强对接，落实好论坛北京峰会成果。

　　比奥表示，我对中国共产党成立100周年和塞中建交50周年表示热烈祝贺。中国坚持人民至上，在摆脱贫困、抗击新冠肺炎疫情方面取得突出重大成就，不仅使中国更加强盛，也为世界和平安全和经济增长作出重要贡献。感谢中方为塞方经济社会发展以及抗击疫情提供的实实在在的帮助，中国是塞拉利昂和非洲人民真正的、值得信赖的好朋友。塞方坚定奉行一个中国政策，坚定支持中方维护国家主权、安全、领土完整。塞方愿同中方深化塞中友好关系，加强教育、卫生、粮食安全等领域合作，推进中非合作论坛框架下的合作。


(责编：吴兆飞                     )"
6,32096439,http://jhsjk.people.cn/article/32096439,函电,习近平向首届中国国际消费品博览会致贺信,44323,人民网－人民日报,"
 
习近平向首届中国国际消费品博览会致贺信

来源：人民网－人民日报        ??发布时间：2021-05-07


新华社北京5月6日电??5月6日，国家主席习近平向首届中国国际消费品博览会致贺信。

习近平指出，举办中国国际消费品博览会，提供一个全球消费精品展示交易平台，有利于世界各国共享中国市场机遇，有利于世界经济复苏和增长，也有利于中国为世界提供更多优质消费品。希望各国嘉宾和各界人士深化交流、共谋合作，更好造福各国人民。

习近平强调，中国愿发挥海南自由贸易港全面深化改革和试验最高水平开放政策的优势，深化双边、多边、区域合作，同各方一道，携手共创人类更加美好的未来。

首届中国国际消费品博览会当日在海南省海口市开幕，由商务部和海南省人民政府共同举办，展览总面积8万平方米，国内外参展企业近1500家，来自约70个国家和地区。

《 人民日报 》（ 2021年05月07日 01 版）


(责编：王欲然                     )"
7,32096440,http://jhsjk.people.cn/article/32096440,函电,习近平同古共中央第一书记、国家主席迪亚斯—卡内尔通电话,44323,人民网－人民日报,"
 
习近平同古共中央第一书记、国家主席迪亚斯—卡内尔通电话

来源：人民网－人民日报        ??发布时间：2021-05-07


新华社北京5月6日电??5月6日，中共中央总书记、国家主席习近平同古共中央第一书记、国家主席迪亚斯—卡内尔通电话。

习近平代表中国共产党和中国人民对古巴共产党第八次全国代表大会胜利召开和迪亚斯—卡内尔当选古共中央第一书记再次表示祝贺。习近平表示，古共八大对当前和今后一个时期古巴党和国家事业发展作出战略规划和部署，对古巴社会主义事业具有重大意义。相信在以迪亚斯—卡内尔第一书记同志为首的新一届古共中央领导下，古巴党和政府将带领古巴人民团结奋斗，推动古巴特色社会主义事业取得新成就。习近平请迪亚斯—卡内尔转达对劳尔·卡斯特罗同志的亲切问候。

习近平指出，中古是好朋友、好同志、好兄弟，共同的理想信念把我们紧密联系在一起。近年来，我同你就新时期中古关系发展达成许多共识，推动两国关系得到新发展。今年是中国共产党成立100周年和中国实施“十四五”规划、开启全面建设社会主义现代化国家新征程开局之年，也是菲德尔·卡斯特罗宣布古巴革命具有社会主义性质60周年和古巴持续推进经济社会模式更新，建设繁荣、可持续社会主义国家迈出重要步伐的一年。新形势下，我愿同你加强对中古关系发展方向的引领，巩固和发展中古友好关系，共同为社会主义事业开辟新境界、作出新贡献。中国共产党愿同古共加强对重大理论和实践问题的交流探讨。我们愿以共建“一带一路”为契机，稳步推进双方各领域务实合作。中方将同古方在重大国际和地区问题上保持密切沟通和协调，坚定维护世界和平、公平正义。中方将一如既往支持古巴捍卫国家主权和独立，走符合本国国情的社会主义道路，共同推动构建人类命运共同体。

迪亚斯—卡内尔转达了劳尔·卡斯特罗对习近平的良好祝愿，重点通报古共八大有关情况，表示古共八大集中讨论了古巴经济发展、古共党的建设和干部政策等问题，为古巴经济社会模式更新制定了新的计划和政策，坚定了古巴坚持走社会主义道路的信念。

迪亚斯—卡内尔高度评价中国共产党100年来领导中国人民取得的历史性成就，特别是在以习近平同志为核心的中共中央领导下，中国在建设社会主义现代化国家上取得的巨大成就，坚信在以习近平同志为核心的中共中央领导下，中国必将取得更大成就。迪亚斯—卡内尔感谢中方长期以来对古巴正义事业的坚定支持，包括对古巴抗击新冠肺炎疫情提供的及时帮助，表示古巴坚定支持一个中国政策，反对一切干涉中国内政的行径。古共愿同中国共产党加强治国理政经验交流，用好古中经贸混委会等机制，促进共建“一带一路”等领域务实合作，推动两党两国关系不断向前发展。

《 人民日报 》（ 2021年05月07日 01 版）


(责编：王欲然                     )"
8,32096441,http://jhsjk.people.cn/article/32096441,函电,习近平同土库曼斯坦总统别尔德穆哈梅多夫通电话,44323,人民网－人民日报,"
 
习近平同土库曼斯坦总统别尔德穆哈梅多夫通电话

来源：人民网－人民日报        ??发布时间：2021-05-07


新华社北京5月6日电??国家主席习近平5月6日晚同土库曼斯坦总统别尔德穆哈梅多夫通电话。

习近平指出，中土建交以来，两国关系创造了多项“第一”，是成色十足的战略伙伴。中土合作凝聚了两国领导人和两国人民的心血和智慧，值得双方倍加珍惜。今年是中国共产党成立100周年，也是土库曼斯坦独立30周年，明年还将迎来两国建交30周年。双方要抓住机遇，全面扩大合作，赋予两国合作新的生机活力，推动中土战略伙伴关系迈上新台阶，为两国发展振兴提供强大助力。

习近平强调，天然气合作是中土关系互利共赢的鲜明体现。中方从战略高度和长远角度看待中土关系，愿同土方着眼长远、面向未来，加强天然气等能源合作，同时大力拓展其他领域合作，进口更多土库曼斯坦的优质产品，优化两国贸易结构，深化互联互通合作，拓展数字、航空航天等领域合作。中方愿同土方分享中国大市场带来的机遇，实现两国共同发展繁荣。

习近平指出，中土两国在抗击新冠肺炎疫情方面和衷共济、共克时艰，为全球抗疫作出了重要贡献。当前，全球疫情形势仍不容乐观，疫苗是抵御疫情的有效屏障。中方愿继续同土方开展抗疫特别是疫苗合作，共同维护人民生命安全和身体健康，推动构建人类卫生健康共同体。

别尔德穆哈梅多夫表示，当前土中关系全方位深入发展。土方感谢中方支持土方奉行永久中立政策，赞赏中方为维护世界和平、安全、稳定以及促进各国共同发展繁荣所作积极努力。土方高度重视并珍惜同中方的深厚友谊，愿本着高度信任的精神，同中方继续相互支持，进一步挖掘潜力，加强天然气、经贸、跨境运输、医疗卫生等领域务实合作，深化人文交流。感谢中方为土方抗击新冠肺炎疫情给予宝贵帮助，希望同中方加强抗疫合作。

《 人民日报 》（ 2021年05月07日 01 版）


(责编：王欲然                     )"
9,32096442,http://jhsjk.people.cn/article/32096442,函电,习近平同圣马力诺执政官互致贺电,44323,人民网－人民日报,"
 就中圣建交50周年 
习近平同圣马力诺执政官互致贺电

来源：人民网－人民日报        ??发布时间：2021-05-07


新华社北京5月6日电??5月6日，国家主席习近平同圣马力诺执政官文图里尼和尼科利尼就中圣建交50周年互致贺电。

习近平在贺电中指出，半个世纪以来，中圣关系顺利发展，树立了不同制度、不同文化国家相互尊重、平等互利的典范。我愿同执政官先生一道努力，以两国建交50周年为契机，深化双边和国际合作，让中圣友好代代相传。

文图里尼和尼科利尼在贺电中表示，圣中建交以来，两国人民心心相印、紧密合作，双方始终以诚相待，为双边关系发展奠定了坚实基础。我们相信，建交周年纪念将为两国关系和各领域合作发展带来新的机遇。

《 人民日报 》（ 2021年05月07日 01 版）


(责编：王欲然                     )"
